MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
2.7851,42.0,10.2001,3.2298,2472.0,2.8365,35.3203,-119.0491,3.3441
0.5,38.0,10.2857,3.255,3647.0,1.0,41.5142,-122.834,3.0842
0.5,51.0,7.8901,2.2009,281.0,1.0475,41.2053,-121.6813,2.7259
3.0393,48.0,5.0882,1.0103,4962.0,2.0097,37.0686,-115.4815,3.4974
4.5919,9.0,8.1192,1.2653,2764.0,2.9655,35.6194,-116.3884,3.0399
1.6968,50.0,2.9912,0.5503,4263.0,1.9055,37.5866,-119.8468,4.2153
7.7829,2.0,10.9917,2.3553,2433.0,6.3884,40.5613,-115.0462,2.7119
1.1941,24.0,19.251,5.0,1481.0,1.0,38.6996,-115.9805,3.4119
8.0731,48.0,8.3228,2.4359,3238.0,1.6695,40.1417,-123.3343,5.0
4.7285,32.0,4.2507,1.0825,217.0,1.0,37.5609,-118.1983,4.5474
9.2543,51.0,2.7565,0.5,1017.0,1.8406,38.5127,-116.192,5.0
3.2533,29.0,4.9657,0.8616,2309.0,3.3602,35.2375,-116.0932,2.4798
2.5884,35.0,10.3447,3.4718,1018.0,4.3607,39.4815,-123.5501,2.9901
3.5338,28.0,7.5814,2.2274,1803.0,1.0,34.4228,-122.164,4.2396
1.268,48.0,6.6935,2.2282,2430.0,1.1438,39.1006,-120.2044,2.6954
6.7047,6.0,5.3308,1.3753,515.0,8.9159,40.6768,-121.883,2.1837
3.9971,20.0,7.2484,1.1675,4757.0,1.4295,33.755,-123.367,3.4458
2.7692,35.0,1.807,0.5534,3165.0,1.6912,38.3366,-117.9605,2.7401
8.3442,26.0,4.5185,1.5722,422.0,4.6417,33.4034,-119.2223,4.9012
2.9868,50.0,4.3335,1.0925,4952.0,2.5811,39.3943,-122.8881,3.7177
1.535,30.0,4.4698,0.7487,2205.0,1.0,33.3027,-118.4016,2.2654
1.9193,7.0,9.2881,2.5807,1944.0,1.0546,41.3914,-123.855,1.6966
1.34,32.0,1.6693,0.5032,3999.0,1.0,33.8054,-120.5164,2.6908
10.7097,16.0,4.4702,1.4136,938.0,1.572,41.6094,-116.2578,5.0
6.3432,24.0,5.9915,1.7994,4802.0,1.7452,40.1084,-115.2435,4.5477
2.5973,4.0,5.2609,1.8192,2491.0,3.3948,38.14,-121.9496,1.475
2.2367,45.0,5.4008,1.2243,3868.0,1.617,39.9349,-115.5611,3.0055
6.5095,21.0,1.5961,0.5,3139.0,3.6689,40.0536,-115.2257,3.2081
1.5797,42.0,7.1341,2.1002,4786.0,1.0,41.4873,-118.1884,2.8115
2.4181,25.0,2.0206,0.5,4716.0,1.6952,34.9071,-114.2853,1.6122
11.7928,49.0,2.6509,0.8708,4351.0,3.4638,38.1057,-121.9398,5.0
0.8741,19.0,9.2322,1.8253,650.0,4.1083,33.403,-123.7827,0.8064
2.057,6.0,5.9625,1.7035,4927.0,4.5653,38.3536,-115.7282,1.4771
1.972,25.0,3.8958,0.9009,585.0,2.0844,34.1273,-119.3943,2.2213
2.2713,2.0,16.4969,3.3974,1241.0,1.6378,37.867,-120.8969,2.622
1.6319,41.0,4.5345,0.7831,4130.0,1.0,37.9381,-123.9256,3.5947
1.353,47.0,2.5846,0.5,3721.0,1.0,36.9269,-123.8279,2.9708
3.187,11.0,1.2802,0.5,4363.0,6.2434,37.465,-123.5565,1.6882
4.5603,3.0,10.2926,3.0231,4940.0,1.2615,39.7573,-122.5901,3.7856
12.2499,39.0,8.7628,2.1384,3378.0,5.9801,40.0928,-114.4078,5.0
0.7031,36.0,5.6697,1.7173,2102.0,1.2403,37.1755,-121.5734,3.1005
3.5862,41.0,3.3278,1.1448,4079.0,2.2292,38.1961,-116.0027,4.305
4.6773,30.0,7.8516,1.4166,816.0,3.4343,41.3467,-124.2981,4.3203
0.6568,30.0,8.508,1.8662,346.0,1.0,33.6375,-121.1531,2.9609
5.1417,14.0,1.0,0.5,4691.0,7.075,33.6125,-115.0756,0.5758
3.8446,17.0,2.5519,0.6817,4624.0,3.7378,33.3332,-122.5756,2.0766
1.9045,33.0,9.3253,2.8279,1384.0,2.1228,38.7497,-121.5462,3.2989
5.5802,48.0,2.0392,0.5,3372.0,1.4016,36.4768,-115.9042,4.923
11.6413,16.0,4.3853,1.3587,576.0,2.6815,39.8561,-123.2375,5.0
0.9714,19.0,5.3428,0.8432,4608.0,4.3193,38.8767,-123.9469,0.3
1.3072,31.0,3.1934,0.8932,2492.0,1.3489,35.6696,-114.4538,2.3354
2.4142,3.0,6.1271,1.9577,2483.0,3.7677,41.0345,-120.2902,0.3
3.2618,34.0,3.216,1.0728,2114.0,7.7633,39.7441,-117.6581,1.1806
5.4329,7.0,2.5647,0.5671,4200.0,1.2202,35.0701,-123.178,2.8198
0.5,35.0,1.9288,0.5,4356.0,2.1945,35.9598,-122.2102,1.9745
8.4363,46.0,1.9061,0.5,4561.0,5.53,35.4872,-119.7162,5.0
6.6611,47.0,10.2058,2.4811,4348.0,2.1898,33.9973,-117.4784,5.0
7.6226,8.0,8.1974,2.2548,898.0,6.6228,33.9039,-121.4502,3.9885
4.6702,31.0,5.9052,1.5713,4636.0,1.6585,41.3932,-115.2998,4.0338
3.26,23.0,5.2778,1.0015,212.0,4.3682,36.6601,-116.3761,2.2441
2.845,26.0,16.3372,2.5994,4249.0,1.0,36.1415,-118.7638,2.9876
0.868,36.0,9.4519,3.2521,1830.0,3.6161,39.432,-119.7242,1.2272
3.9293,51.0,12.0239,2.7948,3593.0,2.8805,37.7534,-118.0568,5.0
1.4303,30.0,5.5105,1.4601,1511.0,1.1187,41.3933,-116.8907,1.889
0.5,29.0,3.1262,0.5,2694.0,2.8769,39.9129,-123.0965,0.829
4.5877,34.0,2.4789,0.5,346.0,1.0,37.054,-115.6325,4.3646
2.0456,26.0,2.7814,0.6911,2499.0,2.8037,36.0754,-119.4102,2.9152
10.3927,18.0,3.4266,0.8243,4855.0,4.1307,41.873,-114.7724,5.0
4.6634,42.0,5.373,1.0719,4865.0,2.9919,39.3187,-114.5624,4.695
2.6152,34.0,5.9914,1.8605,3660.0,1.5651,41.5363,-124.1805,3.4168
7.6163,29.0,4.4137,1.4626,1644.0,1.6294,33.6255,-120.5014,5.0
5.4718,1.0,4.0033,0.8333,1099.0,5.6837,40.5801,-119.0273,1.6437
0.7164,15.0,2.127,0.6129,1091.0,1.2288,38.5522,-118.8882,1.6141
0.885,14.0,16.6719,3.0352,4908.0,3.8491,33.6583,-115.9471,0.8435
5.2736,34.0,1.726,0.5,724.0,1.1483,38.0885,-123.0325,3.992
2.4747,7.0,13.7101,2.5473,1250.0,1.0,39.0179,-118.0262,2.4301
9.7634,20.0,4.4656,0.8021,1680.0,1.0,32.6169,-114.697,5.0
5.0415,24.0,4.3306,1.0729,4161.0,1.2522,36.816,-114.1344,3.8307
1.7813,38.0,3.2274,0.6193,923.0,1.7858,40.3413,-124.3951,2.2404
1.529,8.0,7.936,1.5969,1626.0,3.2724,35.3059,-114.3853,0.3
6.8775,31.0,2.6531,0.5163,4552.0,3.0474,36.8562,-123.229,4.9081
0.6832,28.0,5.5329,1.5407,2374.0,2.082,36.702,-118.9157,1.4292
4.6219,38.0,7.3512,2.4583,538.0,1.3277,35.3683,-121.9378,5.0
5.5647,10.0,1.0,0.5,2241.0,1.0646,41.2252,-118.1935,2.8997
0.8898,31.0,3.5794,0.7119,571.0,1.0,39.9223,-124.1149,2.2991
0.9411,22.0,17.2398,3.013,2424.0,2.0067,33.5506,-122.0213,2.0441
5.8015,14.0,3.3733,1.1705,2487.0,1.5327,41.9718,-121.374,3.5993
3.7303,4.0,2.8784,0.9061,2765.0,5.6891,40.8524,-114.9777,0.9635
5.4156,20.0,3.8836,0.8664,1452.0,3.9127,35.1971,-118.4303,3.2935
2.1643,23.0,19.6205,3.0288,323.0,6.4689,40.4505,-117.1346,1.9911
1.7285,3.0,13.8461,3.5427,1955.0,1.0,33.511,-117.4694,1.115
6.7966,42.0,5.0662,0.9567,4801.0,2.5456,41.9915,-120.4202,5.0
7.7802,36.0,10.0577,1.5368,1421.0,5.8423,38.824,-124.3542,5.0
5.5583,17.0,5.0156,1.1458,2892.0,4.5734,38.6762,-123.387,3.2778
5.2728,3.0,5.5588,1.5691,4596.0,1.8522,33.3592,-119.7284,3.905
0.5,37.0,6.8637,2.1076,2542.0,1.6787,41.0218,-114.7105,1.8047
3.1672,2.0,8.6269,1.7399,1045.0,4.2554,32.7755,-121.9129,1.289
2.4545,22.0,3.8686,0.9548,1166.0,1.7521,34.7879,-117.2375,2.5788
5.2145,11.0,2.7714,0.8191,1551.0,3.9688,33.8587,-115.9034,3.0421
2.0231,12.0,7.1665,2.4934,1510.0,5.9407,39.8793,-115.0694,0.922
12.8602,39.0,2.1404,0.7156,3765.0,8.2522,34.3829,-121.4477,5.0
1.2255,16.0,4.924,1.0475,4830.0,7.0271,41.1511,-114.8147,0.3
2.734,13.0,4.6458,1.0803,4822.0,6.0463,38.7346,-118.177,1.4963
0.8969,16.0,1.2009,0.5,532.0,3.0372,32.8435,-119.2126,0.3
0.9433,8.0,2.7982,0.735,4467.0,1.6148,32.5516,-116.4047,0.3
2.3543,38.0,5.0254,0.7649,3913.0,3.0267,32.9908,-122.0174,2.9827
6.9676,26.0,1.0,0.5,760.0,1.299,38.2563,-116.0492,5.0
7.0938,11.0,9.3293,2.2639,4886.0,1.0884,40.1141,-117.7404,5.0
3.9292,16.0,2.5855,0.781,1580.0,5.6288,34.7663,-116.1866,1.2497
3.45,50.0,7.7779,2.5884,2967.0,3.181,40.5694,-115.6005,3.5121
7.4494,30.0,3.4694,0.7776,254.0,1.7162,33.0437,-118.0796,5.0
4.763,36.0,15.3383,3.7265,3167.0,1.8202,40.1092,-124.118,4.4817
2.2458,44.0,5.2409,1.2468,1822.0,6.0403,41.3141,-121.4034,1.9407
1.6531,21.0,1.0,0.5,2879.0,2.9418,39.835,-115.3686,1.2972
1.6426,18.0,8.6499,2.1331,3255.0,1.7863,39.1321,-117.9797,1.0902
4.8296,51.0,3.4886,0.957,2385.0,1.4522,40.4608,-115.2434,4.7602
3.9463,29.0,12.7989,1.941,3202.0,2.4575,32.8814,-120.5009,4.0486
4.4954,12.0,20.0,5.0,2089.0,6.6297,34.4169,-119.2508,2.4413
1.8038,44.0,2.6903,0.872,2071.0,1.0621,33.6868,-115.529,2.3408
0.5,39.0,3.202,0.5985,1837.0,5.0967,37.293,-116.5749,0.9388
0.6834,21.0,4.2833,0.7446,4766.0,9.9202,39.5793,-120.574,0.3
3.3223,14.0,11.6268,3.3908,230.0,3.3022,38.4851,-124.2646,2.4664
1.3725,34.0,2.0331,0.6921,922.0,1.0,40.5857,-115.3445,1.9889
2.7676,28.0,2.1057,0.5,741.0,1.3013,33.9745,-116.3219,2.1728
1.4192,13.0,1.8905,0.594,3343.0,1.0,39.4789,-119.8287,1.5968
3.2207,3.0,1.6416,0.5582,3972.0,3.4617,34.3339,-118.8191,1.3146
4.4592,42.0,2.7232,0.8549,2089.0,1.429,35.0722,-122.3752,4.7754
6.2624,44.0,5.5423,1.441,3965.0,1.0831,39.2441,-120.2141,5.0
4.1602,47.0,20.0,5.0,995.0,10.0,41.8119,-122.8028,3.7519
2.393,19.0,1.8498,0.5,1247.0,2.0517,38.3097,-122.3101,2.2294
1.7723,36.0,5.3998,1.7414,4003.0,2.2212,33.0178,-115.6978,2.5745
3.3816,30.0,6.985,2.0158,3410.0,3.678,38.3549,-120.7303,3.1194
8.2757,14.0,4.3998,1.0027,1582.0,5.0181,32.9023,-116.0269,4.0009
4.3997,48.0,5.8841,1.8954,4053.0,1.3741,40.8994,-119.5714,5.0
5.1217,18.0,3.7135,1.1047,4678.0,4.3531,39.241,-123.7639,2.5398
2.9258,2.0,3.0465,0.9421,1617.0,9.1882,34.1447,-120.7401,0.3
3.622,9.0,4.0365,0.8356,1322.0,3.6164,33.3713,-122.854,2.1526
4.2452,50.0,10.2048,2.7051,4277.0,4.3839,34.2436,-117.2868,4.3369
0.5304,4.0,8.1351,1.8041,412.0,4.8331,41.8103,-115.0215,0.3
3.5566,27.0,4.8116,1.3526,1173.0,1.1891,36.8563,-116.564,3.3841
0.5,25.0,1.8592,0.554,3212.0,1.0,39.9488,-116.4042,0.36
7.5434,40.0,1.3641,0.5,2666.0,2.9243,38.5459,-115.5366,5.0
7.0059,42.0,3.9749,1.2949,430.0,1.0,37.9379,-116.4227,5.0
4.8534,25.0,7.625,1.3393,1073.0,5.5272,33.8787,-118.5868,3.1445
1.4492,33.0,7.0861,1.8456,4461.0,3.7532,41.4872,-117.0715,0.4557
5.8625,42.0,6.5503,1.6855,572.0,1.1876,35.3628,-120.1741,5.0
5.0843,42.0,1.6678,0.5,1855.0,1.0197,37.9912,-123.7638,4.7452
7.8916,45.0,8.9672,2.2126,296.0,2.0662,39.1479,-117.162,5.0
4.5913,37.0,6.0522,1.2151,1434.0,3.6339,38.6677,-116.9947,4.3652
6.3717,20.0,2.5592,0.5139,1348.0,1.0,41.4356,-122.1733,4.6901
3.8976,29.0,9.4842,2.0579,3998.0,3.8873,33.9102,-114.579,3.1332
1.3528,37.0,2.3076,0.5377,2590.0,6.3194,37.3294,-123.9539,2.0107
4.4437,16.0,6.5325,1.8749,2950.0,2.8567,36.3383,-116.846,3.2628
4.6931,51.0,3.1654,0.7407,3964.0,3.1034,37.0046,-114.4278,4.4267
4.491,23.0,4.2807,0.8305,374.0,4.105,33.6326,-121.2848,2.3432
1.2756,39.0,7.0025,1.241,855.0,1.48,33.7739,-115.0104,2.1217
6.9219,26.0,5.523,1.6066,1465.0,1.0283,35.1417,-115.9051,5.0
4.8336,49.0,4.9265,0.8488,3761.0,2.8127,35.3947,-116.7613,4.4174
3.5428,35.0,2.7032,0.5659,1514.0,3.2518,36.5651,-114.5806,3.6197
0.5,38.0,3.0028,0.5781,738.0,1.0,38.3044,-117.6978,1.4016
3.5513,40.0,3.1372,0.5234,4713.0,2.3613,38.529,-119.3532,3.121
4.3122,17.0,10.0515,3.2858,1670.0,1.8447,36.4122,-117.4729,2.7155
6.3037,18.0,16.9681,2.7891,867.0,1.798,36.3834,-120.217,5.0
9.5255,43.0,2.7347,0.5397,3005.0,1.6754,34.5675,-121.1212,5.0
4.0789,24.0,13.318,2.4516,3840.0,2.7463,38.0889,-123.6446,3.6833
0.6142,34.0,2.4562,0.7874,1796.0,1.0569,35.5119,-120.5687,1.9623
3.3411,27.0,6.5498,2.1552,2596.0,1.3353,32.8426,-116.1468,3.1682
6.4475,2.0,2.3725,0.6187,1915.0,4.468,36.4748,-114.6675,2.703
11.6414,25.0,10.7047,3.1063,4888.0,1.0,37.0043,-114.3584,5.0
0.7704,9.0,8.9707,2.8592,4689.0,2.9848,34.6431,-122.3521,1.3971
2.2839,5.0,10.3081,2.1824,2365.0,1.6592,37.9384,-118.5571,2.3601
5.6776,14.0,3.7095,0.9406,2293.0,5.1243,37.8748,-118.5122,3.0848
4.9228,15.0,2.7925,0.5,2049.0,4.4793,39.169,-122.6691,2.8302
4.5828,38.0,10.0379,2.0058,2682.0,6.2402,38.6555,-118.4511,4.0384
4.1386,13.0,4.7641,1.2134,3752.0,4.0835,38.6981,-120.7273,2.7402
2.4619,41.0,4.8051,1.0423,3657.0,3.1171,35.504,-114.699,3.3459
5.2736,11.0,3.6661,0.6544,2470.0,1.0,39.9806,-121.8459,3.9335
4.8069,43.0,4.5195,0.7618,1435.0,1.9841,37.7169,-115.8164,3.672
5.6888,27.0,10.0742,3.2252,2303.0,4.8236,36.5985,-115.1727,3.5019
3.9577,4.0,3.403,1.0219,4988.0,4.7163,38.4471,-116.8469,2.1402
13.1349,6.0,3.3457,1.0278,1213.0,5.3839,35.9262,-122.2674,5.0
1.058,4.0,2.8473,0.815,375.0,2.7673,37.371,-121.7922,0.4172
1.5181,21.0,4.4805,0.8284,1172.0,1.6892,39.4987,-114.4004,2.2594
3.111,16.0,10.5959,3.1499,256.0,1.0,40.9208,-123.7114,3.193
2.1634,3.0,2.8135,0.7351,4135.0,3.914,41.25,-123.2823,1.0162
6.6249,35.0,3.1967,0.5,1353.0,4.6288,37.2845,-114.3229,3.466
1.5519,44.0,13.3517,2.1376,4662.0,1.0071,37.4426,-116.4203,4.1238
0.8815,43.0,3.1435,0.6095,3754.0,1.4978,40.0988,-116.7376,2.2584
3.0437,8.0,5.2387,1.6114,2082.0,1.6759,35.4873,-122.8338,2.5657
0.6999,45.0,14.9911,4.0483,3440.0,1.0,40.4551,-119.415,3.2866
5.0821,22.0,4.5625,1.2298,2466.0,1.9453,37.1943,-115.7561,4.3093
6.2013,11.0,17.9065,5.0,1148.0,2.9696,33.6006,-121.0797,5.0
2.322,7.0,2.6889,0.6699,506.0,1.2024,33.1846,-122.4952,1.587
5.6953,40.0,17.3072,4.1881,2582.0,1.0254,40.4989,-124.3862,5.0
6.837,14.0,4.4326,1.0749,936.0,2.2947,33.0279,-118.0256,4.808
7.6181,33.0,1.0,0.5,1730.0,3.7527,35.1658,-121.4444,4.8726
0.5,29.0,1.0936,0.5,3368.0,1.0,35.6742,-115.5178,1.1921
4.9909,48.0,3.7397,0.6142,2066.0,10.0,34.1434,-121.5514,3.1222
4.3644,37.0,6.1034,1.2974,4161.0,6.5863,35.482,-122.9236,3.7151
4.4624,40.0,4.7357,0.8214,2789.0,2.9132,39.5556,-114.5113,3.5165
7.6318,26.0,11.534,2.0739,4594.0,6.9938,32.6395,-114.4663,3.4755
9.5359,27.0,7.0268,1.8703,3330.0,2.0823,40.3581,-117.3758,5.0
4.2545,8.0,4.2559,0.8284,3572.0,4.0414,40.6372,-114.8448,1.7976
2.8338,40.0,5.7547,1.0558,2067.0,1.925,36.0365,-122.8169,3.6188
6.4637,39.0,3.9068,0.9975,2305.0,4.0217,33.9593,-119.7125,4.869
5.7716,16.0,7.2469,1.1,4021.0,1.4357,38.208,-122.3767,5.0
3.3861,8.0,2.9178,0.7731,1654.0,4.2349,33.6369,-119.5207,1.2525
3.1499,41.0,7.3257,1.6629,532.0,3.9959,35.9667,-116.2717,2.8132
2.578,40.0,4.618,0.9576,2448.0,6.6105,41.6051,-115.7128,1.7146
2.0172,40.0,3.8156,0.6206,3640.0,3.7545,41.9569,-124.4567,1.7616
1.9041,2.0,11.333,2.2431,2775.0,2.8194,39.835,-120.4492,1.3541
3.8713,44.0,14.8926,4.4902,2995.0,1.8587,35.4541,-114.1617,4.6457
2.6657,19.0,5.9253,1.3891,566.0,1.0548,39.0328,-118.3711,3.2632
3.5522,13.0,4.0885,1.1388,3584.0,1.1653,39.2014,-121.4196,3.1601
1.6695,27.0,4.1605,1.3281,3347.0,2.8684,36.1845,-120.4545,2.2428
4.2297,44.0,4.1331,1.3169,4403.0,1.9821,38.5884,-121.1453,3.8067
5.1111,42.0,1.0,0.5,3754.0,2.1403,32.6019,-119.845,5.0
5.2482,9.0,7.8157,1.3919,3319.0,1.0,34.486,-119.8773,3.188
1.4571,50.0,6.5457,1.8972,4415.0,1.4818,37.4883,-119.2286,3.4973
3.7952,40.0,5.5405,1.0334,1646.0,2.8399,34.0556,-119.6691,2.906
3.5357,48.0,9.1896,2.5621,1146.0,2.8148,34.0761,-119.1324,4.0004
2.8739,48.0,2.2712,0.5368,1430.0,1.5718,40.4449,-124.2089,3.2985
3.2159,27.0,1.0,0.5,1310.0,2.0276,41.8968,-123.934,3.9979
4.7741,2.0,4.0144,0.9075,1757.0,1.0509,37.7817,-120.6401,3.6349
5.0705,4.0,8.2047,2.5665,4163.0,1.9241,40.4712,-115.2966,2.621
5.138,32.0,5.8398,1.1376,779.0,1.0,41.9081,-116.2753,4.5598
1.652,5.0,4.7795,0.7409,2652.0,4.843,33.8452,-123.3544,0.5312
9.1313,34.0,15.2789,4.6091,4221.0,1.0,36.7583,-119.3538,5.0
6.1534,6.0,12.11,3.5296,3128.0,1.0,36.2294,-118.2123,4.7307
1.4177,42.0,8.7714,1.651,928.0,3.0792,33.2605,-119.4956,2.6921
1.6467,14.0,4.5817,0.8818,4920.0,4.2797,39.6756,-117.2453,0.5811
2.2591,6.0,20.0,5.0,852.0,5.5777,36.6209,-114.1285,1.2996
5.218,18.0,2.4282,0.5752,2538.0,2.3559,36.9586,-123.4967,3.9825
2.0657,47.0,10.4836,2.7648,719.0,1.8714,33.9314,-119.1384,4.1801
0.5135,29.0,10.9723,1.8946,1278.0,3.0371,34.2188,-119.1713,1.9498
7.8272,51.0,3.8196,0.6552,2380.0,1.3515,41.1175,-118.6513,5.0
1.9872,14.0,12.487,3.7589,1896.0,3.1637,32.9242,-122.7635,1.5799
8.5675,35.0,2.2763,0.5,4560.0,4.1543,34.7121,-117.8611,5.0
6.2633,10.0,7.0617,2.0953,2164.0,3.7001,35.2746,-124.0389,4.5179
11.1447,22.0,10.1125,1.7198,521.0,2.008,37.1569,-116.7923,5.0
4.8292,20.0,6.8398,1.0449,684.0,1.0,38.0712,-117.6031,3.1594
2.6068,33.0,1.6431,0.5,4968.0,2.436,37.1863,-121.0636,3.5848
4.788,35.0,9.9824,2.2795,3053.0,1.7967,33.2991,-114.2145,4.787
9.757,3.0,12.1194,4.1579,4433.0,2.6823,34.8148,-115.8807,5.0
2.2704,36.0,6.1908,0.9665,1627.0,2.8017,40.5141,-118.8888,1.9113
3.6318,39.0,1.2501,0.5,2587.0,2.7059,38.5571,-114.1987,3.368
2.3822,20.0,5.9433,1.867,1768.0,2.6509,38.6669,-115.8671,1.2451
5.0119,4.0,3.5739,0.7851,3524.0,1.0,38.8669,-123.065,3.7642
1.6637,22.0,5.7177,1.642,2006.0,5.2923,39.7476,-118.353,0.3
2.4018,17.0,8.6548,2.6643,823.0,1.0,33.052,-118.4591,1.5604
1.3266,41.0,2.1276,0.5,3070.0,1.7478,35.9828,-117.7094,2.2089
8.4979,8.0,13.7014,4.2452,3652.0,4.1862,37.6255,-114.7161,4.6687
12.1576,16.0,4.4339,1.5245,4164.0,5.0824,35.7153,-119.3829,5.0
6.2567,38.0,6.2749,1.3339,4241.0,3.3209,40.5225,-123.6952,4.9037
5.9992,48.0,3.8715,0.7314,791.0,2.3646,37.0844,-119.515,5.0
2.7026,31.0,8.6533,2.8829,299.0,1.9178,39.802,-116.3069,2.4375
1.1905,1.0,13.6972,2.1117,4198.0,3.1327,40.5941,-120.7705,1.5171
0.8346,36.0,3.0516,0.5392,3313.0,1.5022,37.2955,-124.2181,2.4654
10.6577,2.0,7.9124,1.8006,1418.0,2.7673,41.1407,-121.3463,5.0
2.7596,4.0,3.3863,0.9708,648.0,1.0,38.0777,-117.4056,1.3944
3.9018,35.0,8.5186,2.8624,1498.0,3.1378,40.5776,-123.6055,3.9423
4.9912,19.0,5.6223,1.4471,789.0,1.0,35.7356,-120.59,4.0819
5.0369,2.0,9.7426,2.986,1247.0,5.9642,37.2388,-123.1154,2.3129
4.8542,21.0,6.6326,1.3529,1116.0,1.1513,37.5484,-119.5503,4.8649
2.5913,20.0,18.5819,5.0,4129.0,5.8783,33.4973,-123.0283,2.8457
5.9038,31.0,3.8957,0.7815,838.0,1.3181,36.2862,-123.366,4.3601
3.5326,49.0,1.9651,0.6329,4544.0,1.8915,41.2147,-117.2429,3.5162
4.2982,6.0,3.6633,0.8121,4123.0,4.8479,38.4929,-122.8568,1.6797
1.2388,34.0,3.7091,1.0957,4793.0,1.1188,34.1863,-122.8901,2.9963
2.7524,34.0,5.1337,1.167,316.0,1.0,35.7191,-118.3378,4.1078
1.6532,50.0,4.2067,1.1175,3673.0,9.5602,34.3202,-124.0466,1.3076
0.8825,21.0,6.2779,1.7342,415.0,1.9507,32.7358,-124.1569,1.7086
2.5751,9.0,1.3333,0.5,3412.0,3.8184,41.3109,-120.013,1.3548
3.2238,47.0,4.1906,0.8788,3692.0,2.945,36.758,-120.703,3.931
1.1627,3.0,4.1576,0.8395,2652.0,4.4043,35.4216,-118.836,1.1651
3.0383,23.0,8.9705,2.1287,1150.0,3.1102,38.1855,-114.1678,2.8139
4.4054,34.0,2.7407,0.5,1776.0,1.0,32.5695,-119.9791,3.7454
0.5,6.0,2.6375,0.9188,4702.0,2.3327,35.1412,-118.509,0.3
4.0906,16.0,5.5401,1.1526,2144.0,4.5522,39.1788,-114.9399,0.8405
3.0979,6.0,9.3315,2.2141,1778.0,1.8945,38.5208,-119.4749,2.5737
0.9833,44.0,1.0,0.5,3658.0,2.9372,41.8272,-116.3763,1.8791
7.0872,13.0,8.6995,1.9845,4514.0,1.7534,38.3934,-118.794,4.2152
5.6175,31.0,7.8507,2.5991,1145.0,1.8978,37.0363,-117.873,4.273
0.6374,13.0,5.1801,1.4966,2070.0,1.0369,39.7336,-114.802,1.8013
4.2314,36.0,6.1227,1.5281,2476.0,2.0948,41.0816,-124.4927,3.8636
8.2004,41.0,10.5135,3.0125,351.0,3.2246,39.3466,-115.1302,5.0
3.3175,3.0,3.6881,0.9192,2728.0,2.0911,41.6505,-119.324,1.4496
2.1722,37.0,1.8212,0.5,4938.0,2.066,39.929,-118.1897,2.5328
3.8304,34.0,7.8806,1.6473,1012.0,1.3293,40.7346,-119.8194,3.0564
2.6961,4.0,7.4507,1.8454,4629.0,1.1715,33.584,-121.7864,2.847
3.2069,14.0,1.0,0.5,2070.0,3.8221,39.4579,-123.8135,1.7087
0.7689,44.0,14.0667,2.2609,1991.0,3.7985,36.6808,-114.6707,3.4406
2.985,23.0,7.1339,1.5978,615.0,3.4933,37.7545,-118.0117,2.7365
3.7844,5.0,2.8761,0.5068,1053.0,4.9323,38.714,-115.4159,1.0863
3.7908,33.0,7.5286,2.118,2603.0,1.0,41.7132,-121.4756,3.9371
15.0,41.0,6.869,1.3301,2817.0,2.0992,41.8535,-121.6088,5.0
1.3502,23.0,4.0719,0.8951,1941.0,1.8418,35.2382,-121.0078,1.8232
4.9082,6.0,6.0769,1.4096,4052.0,1.731,39.4707,-122.0972,3.2906
0.997,7.0,6.1107,1.4339,690.0,1.3654,39.6248,-119.3211,0.4851
1.1929,20.0,5.6441,1.4681,1863.0,2.4529,35.7917,-114.7631,0.6676
3.0552,25.0,5.315,0.9126,1440.0,1.0,33.6768,-115.3889,2.8602
6.991,39.0,6.9203,2.1573,2574.0,1.0581,32.889,-119.351,4.6336
2.0181,35.0,6.2398,1.6178,3821.0,1.4442,39.8848,-120.8729,2.9881
1.6488,13.0,3.7051,0.9534,1935.0,4.6834,37.1521,-118.1384,0.4547
3.1123,36.0,2.443,0.5035,507.0,2.2842,41.8626,-118.1325,2.3553
3.2676,6.0,6.0553,0.9146,2445.0,1.0,36.9172,-117.3889,2.7278
9.5241,10.0,8.6572,2.353,696.0,1.0,41.7902,-118.9298,5.0
2.9376,41.0,5.8974,1.4478,4347.0,6.9051,36.41,-124.2217,2.7502
0.8845,46.0,3.6568,0.8404,2192.0,8.3101,40.04,-123.7091,1.158
4.043,36.0,1.2666,0.5,443.0,3.159,33.3058,-114.3727,3.7547
0.7759,24.0,14.3478,4.184,754.0,1.6809,37.7769,-116.7392,2.821
7.0652,46.0,7.253,1.8811,350.0,2.6529,40.1196,-114.6382,5.0
4.1611,19.0,6.9097,1.6328,3343.0,2.5973,41.2847,-120.9689,3.3537
8.3396,33.0,4.0944,1.4257,3432.0,8.9789,40.3145,-118.9365,3.9572
3.7338,35.0,1.3155,0.5,2731.0,4.9974,32.8512,-121.1517,2.0622
1.3808,4.0,3.4806,0.7118,3581.0,2.4397,36.0407,-115.0471,0.4591
8.1898,49.0,12.9755,2.531,2589.0,4.9578,32.9626,-121.5076,5.0
1.077,33.0,2.0385,0.5,1715.0,1.0,33.5382,-117.2844,2.0987
5.9042,13.0,1.0781,0.5,935.0,1.0,38.9154,-122.6794,4.4318
